#hayabusa_pos_X	Y	Z	itokawa_pos_X	Y	Z	earth_pos_X	Y	Z	hayabusa_distance
2003-06-01T19:00:00	-55239058.0391	-135933775.0150	-60947418.8577	222793901.7509	86325397.8521	31489407.5549	-49797916.0049	-131478146.3586	-57001683.5481	 529.9780
2003-06-01T20:00:00	-55150638.5631	-135980193.8129	-60970393.0677	222778324.2758	86391963.0785	31519536.5204	-49698310.4739	-131510777.4684	-57015834.1759	 530.0374
2003-06-01T21:00:00	-55062219.0872	-136026612.6108	-60993367.2776	222762719.4308	86458517.6905	31549661.6133	-49598680.4568	-131543343.4415	-57029956.5442	 530.0970
2003-06-01T22:00:00	-54973799.6112	-136073031.4087	-61016341.4876	222747087.2225	86525061.6816	31579782.8305	-49499026.0065	-131575844.2631	-57044050.6462	 530.1569
2003-06-01T23:00:00	-54885380.1352	-136119450.2066	-61039315.6976	222731427.6573	86591595.0455	31609900.1689	-49399347.1761	-131608279.9183	-57058116.4752	 530.2170
2003-06-02T00:00:00	-54796960.6593	-136165869.0045	-61062289.9075	222715740.7417	86658117.7757	31640013.6255	-49299644.0187	-131640650.3922	-57072154.0243	 530.2773
2003-06-02T01:00:00	-54708541.1833	-136212287.8024	-61085264.1175	222700026.4821	86724629.8658	31670123.1973	-49199916.5874	-131672955.6700	-57086163.2869	 530.3378
2003-06-02T02:00:00	-54620121.7074	-136258706.6003	-61108238.3275	222684284.8850	86791131.3096	31700228.8812	-49100164.9354	-131705195.7370	-57100144.2562	 530.3985
2003-06-02T03:00:00	-54531702.2314	-136305125.3982	-61131212.5374	222668515.9570	86857622.1004	31730330.6742	-49000389.1156	-131737370.5787	-57114096.9257	 530.4594
2003-06-02T04:00:00	-54443282.7555	-136351544.1961	-61154186.7474	222652719.7044	86924102.2321	31760428.5732	-48900589.1812	-131769480.1803	-57128021.2886	 530.5206
2003-06-02T05:00:00	-54354863.2795	-136397962.9940	-61177160.9574	222636896.1337	86990571.6981	31790522.5751	-48800765.1855	-131801524.5274	-57141917.3383	 530.5819
2003-06-02T06:00:00	-54266443.8036	-136444381.7919	-61200135.1674	222621045.2515	87057030.4921	31820612.6769	-48700917.1815	-131833503.6054	-57155785.0683	 530.6435
2003-06-02T07:00:00	-54178024.3276	-136490800.5898	-61223109.3773	222605167.0641	87123478.6077	31850698.8756	-48601045.2224	-131865417.4000	-57169624.4720	 530.7053
2003-06-02T08:00:00	-54089604.8517	-136537219.3877	-61246083.5873	222589261.5781	87189916.0386	31880781.1682	-48501149.3615	-131897265.8968	-57183435.5429	 530.7673
2003-06-02T09:00:00	-54001185.3757	-136583638.1855	-61269057.7973	222573328.7999	87256342.7783	31910859.5515	-48401229.6518	-131929049.0814	-57197218.2744	 530.8295
2003-06-02T10:00:00	-53912765.8997	-136630056.9834	-61292032.0072	222557368.7360	87322758.8204	31940934.0226	-48301286.1466	-131960766.9396	-57210972.6600	 530.8919
2003-06-02T11:00:00	-53824346.4238	-136676475.7813	-61315006.2172	222541381.3928	87389164.1587	31971004.5783	-48201318.8992	-131992419.4573	-57224698.6934	 530.9545
2003-06-02T12:00:00	-53735926.9478	-136722894.5792	-61337980.4272	222525366.7769	87455558.7867	32001071.2157	-48101327.9628	-132024006.6203	-57238396.3681	 531.0174
2003-06-02T13:00:00	-53647507.4719	-136769313.3771	-61360954.6371	222509324.8946	87521942.6980	32031133.9318	-48001313.3906	-132055528.4144	-57252065.6777	 531.0804
2003-06-02T14:00:00	-53558040.1102	-136813070.3065	-61382733.8037	222493255.7524	87588315.8864	32061192.7235	-47901275.2359	-132086984.8259	-57265706.6157	 531.1333
2003-06-02T15:00:00	-53464381.2092	-136846179.7708	-61399732.8009	222477159.3569	87654678.3454	32091247.5877	-47801213.5519	-132118375.8405	-57279319.1759	 531.1451
2003-06-02T16:00:00	-53370722.3083	-136879289.2351	-61416731.7982	222461035.7144	87721030.0686	32121298.5214	-47701128.3920	-132149701.4446	-57292903.3520	 531.1571
2003-06-02T17:00:00	-53277063.4073	-136912398.6995	-61433730.7954	222444884.8315	87787371.0498	32151345.5216	-47601019.8094	-132180961.6241	-57306459.1376	 531.1693
2003-06-02T18:00:00	-53183404.5063	-136945508.1638	-61450729.7926	222428706.7145	87853701.2826	32181388.5853	-47500887.8575	-132212156.3654	-57319986.5265	 531.1817
2003-06-02T19:00:00	-53089745.6054	-136978617.6281	-61467728.7898	222412501.3700	87920020.7605	32211427.7094	-47400732.5895	-132243285.6547	-57333485.5124	 531.1943
